Station Name;Channel Name;Channel Nr;Date Time;Value;Status
WLT-02;Vlaga 06;129;26.9.2017 13:00;33,8;0
WLT-03;Vlaga 07;127;26.9.2017 13:00;35,2;0
WLT-03;Vlaga 08;128;26.9.2017 13:00;36,9;0
WLT-03;Vlaga 09;129;26.9.2017 13:00;35;0
WLT-05;Vlaga 13;127;26.9.2017 13:00;38,7;0
WLT-05;Vlaga 14;128;26.9.2017 13:00;38,6;0
WLT-05;Vlaga 15;129;26.9.2017 13:00;38,9;0
WLT-06;Vlaga 16;127;26.9.2017 13:00;39,4;0
WLT-06;Vlaga 17;128;26.9.2017 13:00;37,1;0
WLT-06;Vlaga 18;129;26.9.2017 13:00;36,1;0
WLT-01;Vlaga 01;127;26.9.2017 14:00;34,1;0
WLT-01;Vlaga 02;128;26.9.2017 14:00;38,1;0
WLT-01;Vlaga 03;129;26.9.2017 14:00;36,7;0
WLT-02;Vlaga 04;127;26.9.2017 14:00;35,8;0
WLT-02;Vlaga 05;128;26.9.2017 14:00;30,4;0
WLT-02;Vlaga 06;129;26.9.2017 14:00;33,8;0
WLT-03;Vlaga 07;127;26.9.2017 14:00;35,4;0
WLT-03;Vlaga 08;128;26.9.2017 14:00;36,9;0
WLT-03;Vlaga 09;129;26.9.2017 14:00;35;0
WLT-05;Vlaga 13;127;26.9.2017 14:00;38,7;0
WLT-05;Vlaga 14;128;26.9.2017 14:00;38,6;0
WLT-05;Vlaga 15;129;26.9.2017 14:00;38,6;0
WLT-06;Vlaga 16;127;26.9.2017 14:00;39,4;0
WLT-06;Vlaga 17;128;26.9.2017 14:00;37,1;0
WLT-06;Vlaga 18;129;26.9.2017 14:00;36,1;0
WLT-01;Vlaga 01;127;26.9.2017 15:00;34,1;0
WLT-01;Vlaga 02;128;26.9.2017 15:00;37,9;0
WLT-01;Vlaga 03;129;26.9.2017 15:00;36,6;0
WLT-02;Vlaga 04;127;26.9.2017 15:00;35,8;0
WLT-02;Vlaga 05;128;26.9.2017 15:00;30,4;0
WLT-02;Vlaga 06;129;26.9.2017 15:00;33,8;0
WLT-03;Vlaga 07;127;26.9.2017 15:00;38,2;0
WLT-03;Vlaga 08;128;26.9.2017 15:00;36,9;0
WLT-03;Vlaga 09;129;26.9.2017 15:00;34,9;0
WLT-05;Vlaga 13;127;26.9.2017 15:00;38,6;0
WLT-05;Vlaga 14;128;26.9.2017 15:00;38,5;0
WLT-05;Vlaga 15;129;26.9.2017 15:00;38,5;0
WLT-06;Vlaga 16;127;26.9.2017 15:00;36,1;0
WLT-06;Vlaga 17;128;26.9.2017 15:00;37;0
WLT-06;Vlaga 18;129;26.9.2017 15:00;36;0
WLT-01;Vlaga 01;127;26.9.2017 16:00;34,1;0
WLT-01;Vlaga 02;128;26.9.2017 16:00;37,9;0
WLT-01;Vlaga 03;129;26.9.2017 16:00;36,6;0
WLT-02;Vlaga 04;127;26.9.2017 16:00;35,8;0
WLT-02;Vlaga 05;128;26.9.2017 16:00;33,5;0
WLT-02;Vlaga 06;129;26.9.2017 16:00;33,8;0
WLT-03;Vlaga 07;127;26.9.2017 16:00;38,2;0
WLT-03;Vlaga 08;128;26.9.2017 16:00;36,9;0
WLT-03;Vlaga 09;129;26.9.2017 16:00;34,8;0
WLT-05;Vlaga 13;127;26.9.2017 16:00;38,6;0
WLT-05;Vlaga 14;128;26.9.2017 16:00;38,5;0
WLT-05;Vlaga 15;129;26.9.2017 16:00;41,5;0
WLT-06;Vlaga 16;127;26.9.2017 16:00;39,4;0
WLT-06;Vlaga 17;128;26.9.2017 16:00;36,9;0
WLT-06;Vlaga 18;129;26.9.2017 16:00;35,9;0
WLT-01;Vlaga 01;127;26.9.2017 17:00;34,1;0
WLT-01;Vlaga 02;128;26.9.2017 17:00;37,9;0
WLT-01;Vlaga 03;129;26.9.2017 17:00;36,5;0
WLT-02;Vlaga 04;127;26.9.2017 17:00;35,8;0
WLT-02;Vlaga 05;128;26.9.2017 17:00;33,5;0
WLT-02;Vlaga 06;129;26.9.2017 17:00;33,8;0
WLT-03;Vlaga 07;127;26.9.2017 17:00;35,3;0
WLT-03;Vlaga 08;128;26.9.2017 17:00;36,8;0
WLT-03;Vlaga 09;129;26.9.2017 17:00;34,8;0
WLT-05;Vlaga 13;127;26.9.2017 17:00;38,6;0
WLT-05;Vlaga 14;128;26.9.2017 17:00;38,5;0
WLT-05;Vlaga 15;129;26.9.2017 17:00;41,4;0
WLT-06;Vlaga 16;127;26.9.2017 17:00;39,4;0
WLT-06;Vlaga 17;128;26.9.2017 17:00;36,9;0
WLT-06;Vlaga 18;129;26.9.2017 17:00;35,9;0
WLT-01;Vlaga 01;127;26.9.2017 18:00;34,1;0
WLT-01;Vlaga 02;128;26.9.2017 18:00;37,9;0
WLT-01;Vlaga 03;129;26.9.2017 18:00;36,5;0
WLT-02;Vlaga 04;127;26.9.2017 18:00;35,8;0
WLT-02;Vlaga 05;128;26.9.2017 18:00;33,5;0
WLT-02;Vlaga 06;129;26.9.2017 18:00;33,6;0
WLT-03;Vlaga 07;127;26.9.2017 18:00;35,3;0
WLT-03;Vlaga 08;128;26.9.2017 18:00;36,8;0
WLT-03;Vlaga 09;129;26.9.2017 18:00;34,7;0
WLT-05;Vlaga 13;127;26.9.2017 18:00;38,6;0
WLT-05;Vlaga 14;128;26.9.2017 18:00;41,5;0
WLT-05;Vlaga 15;129;26.9.2017 18:00;41,3;0
WLT-06;Vlaga 16;127;26.9.2017 18:00;36,1;0
WLT-06;Vlaga 17;128;26.9.2017 18:00;36,9;0
WLT-06;Vlaga 18;129;26.9.2017 18:00;35,9;0
WLT-01;Vlaga 01;127;26.9.2017 19:00;34,1;0
WLT-01;Vlaga 02;128;26.9.2017 19:00;37,8;0
WLT-01;Vlaga 03;129;26.9.2017 19:00;36,5;0
WLT-02;Vlaga 04;127;26.9.2017 19:00;35,6;0
WLT-02;Vlaga 05;128;26.9.2017 19:00;33,3;0
WLT-02;Vlaga 06;129;26.9.2017 19:00;33,6;0
WLT-03;Vlaga 07;127;26.9.2017 19:00;35,2;0
WLT-03;Vlaga 08;128;26.9.2017 19:00;36,8;0
WLT-03;Vlaga 09;129;26.9.2017 19:00;34,7;0
WLT-05;Vlaga 13;127;26.9.2017 19:00;38,6;0
WLT-05;Vlaga 14;128;26.9.2017 19:00;41,5;0
WLT-05;Vlaga 15;129;26.9.2017 19:00;41,1;0
WLT-06;Vlaga 16;127;26.9.2017 19:00;36,1;0
WLT-06;Vlaga 17;128;26.9.2017 19:00;36,9;0
WLT-06;Vlaga 18;129;26.9.2017 19:00;35,8;0
WLT-01;Vlaga 01;127;26.9.2017 20:00;34,1;0
WLT-01;Vlaga 02;128;26.9.2017 20:00;37,8;0
WLT-01;Vlaga 03;129;26.9.2017 20:00;36,5;0
WLT-02;Vlaga 04;127;26.9.2017 20:00;35,6;0
WLT-02;Vlaga 05;128;26.9.2017 20:00;33,3;0
WLT-02;Vlaga 06;129;26.9.2017 20:00;33,6;0
WLT-03;Vlaga 07;127;26.9.2017 20:00;35,2;0
WLT-03;Vlaga 08;128;26.9.2017 20:00;36,8;0
WLT-03;Vlaga 09;129;26.9.2017 20:00;31,3;0
WLT-05;Vlaga 13;127;26.9.2017 20:00;38,5;0
WLT-05;Vlaga 14;128;26.9.2017 20:00;41,4;0
WLT-05;Vlaga 15;129;26.9.2017 20:00;41;0
WLT-06;Vlaga 16;127;26.9.2017 20:00;36,1;0
WLT-06;Vlaga 17;128;26.9.2017 20:00;36,8;0
WLT-06;Vlaga 18;129;26.9.2017 20:00;35,8;0
WLT-01;Vlaga 01;127;26.9.2017 21:00;33,9;0
WLT-01;Vlaga 02;128;26.9.2017 21:00;34,2;0
WLT-01;Vlaga 03;129;26.9.2017 21:00;36,4;0
WLT-02;Vlaga 04;127;26.9.2017 21:00;35,3;0
WLT-02;Vlaga 05;128;26.9.2017 21:00;33,3;0
WLT-02;Vlaga 06;129;26.9.2017 21:00;33,6;0
WLT-03;Vlaga 07;127;26.9.2017 21:00;34,5;0
WLT-03;Vlaga 08;128;26.9.2017 21:00;36,8;0
WLT-03;Vlaga 09;129;26.9.2017 21:00;31,2;0
WLT-05;Vlaga 13;127;26.9.2017 21:00;38,6;0
WLT-05;Vlaga 14;128;26.9.2017 21:00;41,5;0
WLT-05;Vlaga 15;129;26.9.2017 21:00;41,3;0
WLT-06;Vlaga 16;127;26.9.2017 21:00;35,6;0
WLT-06;Vlaga 17;128;26.9.2017 21:00;39,7;0
WLT-06;Vlaga 18;129;26.9.2017 21:00;35,9;0
WLT-01;Vlaga 01;127;26.9.2017 22:00;33,9;0
WLT-01;Vlaga 02;128;26.9.2017 22:00;34,1;0
WLT-01;Vlaga 03;129;26.9.2017 22:00;36,5;0
WLT-02;Vlaga 04;127;26.9.2017 22:00;35,3;0
WLT-02;Vlaga 05;128;26.9.2017 22:00;33,3;0
WLT-02;Vlaga 06;129;26.9.2017 22:00;33,6;0
WLT-03;Vlaga 07;127;26.9.2017 22:00;37,8;0
WLT-03;Vlaga 08;128;26.9.2017 22:00;36,8;0
WLT-03;Vlaga 09;129;26.9.2017 22:00;31,3;0
WLT-05;Vlaga 13;127;26.9.2017 22:00;38,6;0
WLT-05;Vlaga 14;128;26.9.2017 22:00;38,7;0
WLT-05;Vlaga 15;129;26.9.2017 22:00;41,1;0
WLT-06;Vlaga 16;127;26.9.2017 22:00;35,5;0
WLT-06;Vlaga 17;128;26.9.2017 22:00;39,8;0
WLT-06;Vlaga 18;129;26.9.2017 22:00;35,9;0
WLT-01;Vlaga 01;127;26.9.2017 23:00;33,9;0
WLT-01;Vlaga 02;128;26.9.2017 23:00;34,2;0
WLT-01;Vlaga 03;129;26.9.2017 23:00;36,5;0
WLT-02;Vlaga 04;127;26.9.2017 23:00;35,3;0
WLT-02;Vlaga 05;128;26.9.2017 23:00;33,5;0
WLT-02;Vlaga 06;129;26.9.2017 23:00;33,6;0
WLT-03;Vlaga 07;127;26.9.2017 23:00;37,8;0
WLT-03;Vlaga 08;128;26.9.2017 23:00;36,8;0
WLT-03;Vlaga 09;129;26.9.2017 23:00;34,7;0
WLT-05;Vlaga 13;127;26.9.2017 23:00;38,6;0
WLT-05;Vlaga 14;128;26.9.2017 23:00;38,6;0
WLT-05;Vlaga 15;129;26.9.2017 23:00;41,1;0
WLT-06;Vlaga 16;127;26.9.2017 23:00;35,6;0
WLT-06;Vlaga 17;128;26.9.2017 23:00;39,8;0
WLT-06;Vlaga 18;129;26.9.2017 23:00;35,9;0
WLT-01;Vlaga 01;127;27.8.2017 0:00;28,9;0
WLT-01;Vlaga 02;128;27.8.2017 0:00;29,9;0
WLT-01;Vlaga 03;129;27.8.2017 0:00;31,4;0
WLT-02;Vlaga 04;127;27.8.2017 0:00;33,3;0
WLT-02;Vlaga 05;128;27.8.2017 0:00;22,9;0
WLT-02;Vlaga 06;129;27.8.2017 0:00;25,7;0
WLT-03;Vlaga 07;127;27.8.2017 0:00;31;0
WLT-03;Vlaga 08;128;27.8.2017 0:00;31,3;0
WLT-03;Vlaga 09;129;27.8.2017 0:00;24,1;0
WLT-04;Vlaga 10;127;27.8.2017 0:00;31,9;0
WLT-04;Vlaga 11;128;27.8.2017 0:00;30,5;0
WLT-04;Vlaga 12;129;27.8.2017 0:00;31,5;0
WLT-05;Vlaga 13;127;27.8.2017 0:00;34,4;0
WLT-05;Vlaga 14;128;27.8.2017 0:00;37,9;0
WLT-05;Vlaga 15;129;27.8.2017 0:00;32,7;0
WLT-06;Vlaga 16;127;27.8.2017 0:00;30,9;0
WLT-06;Vlaga 17;128;27.8.2017 0:00;33,3;0
WLT-06;Vlaga 18;129;27.8.2017 0:00;30,8;0
WLT-01;Vlaga 01;127;27.8.2017 1:00;28,9;0
WLT-01;Vlaga 02;128;27.8.2017 1:00;30;0
WLT-01;Vlaga 03;129;27.8.2017 1:00;31,4;0
WLT-02;Vlaga 04;127;27.8.2017 1:00;33,3;0
WLT-02;Vlaga 05;128;27.8.2017 1:00;22,9;0
WLT-02;Vlaga 06;129;27.8.2017 1:00;25,7;0
WLT-03;Vlaga 07;127;27.8.2017 1:00;31;0
WLT-03;Vlaga 08;128;27.8.2017 1:00;31,3;0
WLT-03;Vlaga 09;129;27.8.2017 1:00;24;0
WLT-04;Vlaga 10;127;27.8.2017 1:00;31,9;0
WLT-04;Vlaga 11;128;27.8.2017 1:00;30,5;0
WLT-04;Vlaga 12;129;27.8.2017 1:00;31,5;0
WLT-05;Vlaga 13;127;27.8.2017 1:00;34,4;0
WLT-05;Vlaga 14;128;27.8.2017 1:00;37,9;0
WLT-05;Vlaga 15;129;27.8.2017 1:00;32,7;0
WLT-06;Vlaga 16;127;27.8.2017 1:00;31;0
WLT-06;Vlaga 17;128;27.8.2017 1:00;33,3;0
WLT-06;Vlaga 18;129;27.8.2017 1:00;30,8;0
WLT-01;Vlaga 01;127;27.8.2017 2:00;28,9;0
WLT-01;Vlaga 02;128;27.8.2017 2:00;30;0
WLT-01;Vlaga 03;129;27.8.2017 2:00;31,4;0
WLT-02;Vlaga 04;127;27.8.2017 2:00;33,3;0
WLT-02;Vlaga 05;128;27.8.2017 2:00;22,8;0
WLT-02;Vlaga 06;129;27.8.2017 2:00;25,7;0
WLT-03;Vlaga 07;127;27.8.2017 2:00;31;0
WLT-03;Vlaga 08;128;27.8.2017 2:00;31,3;0
WLT-03;Vlaga 09;129;27.8.2017 2:00;24,1;0
WLT-04;Vlaga 10;127;27.8.2017 2:00;31,9;0
WLT-04;Vlaga 11;128;27.8.2017 2:00;30,5;0
WLT-04;Vlaga 12;129;27.8.2017 2:00;31,5;0
WLT-05;Vlaga 13;127;27.8.2017 2:00;34,4;0
WLT-05;Vlaga 14;128;27.8.2017 2:00;37,9;0
WLT-05;Vlaga 15;129;27.8.2017 2:00;32,7;0
WLT-06;Vlaga 16;127;27.8.2017 2:00;31;0
WLT-06;Vlaga 17;128;27.8.2017 2:00;33,3;0
WLT-06;Vlaga 18;129;27.8.2017 2:00;30,8;0
WLT-01;Vlaga 01;127;27.8.2017 3:00;28,9;0
WLT-01;Vlaga 02;128;27.8.2017 3:00;30;0
WLT-01;Vlaga 03;129;27.8.2017 3:00;31,5;0
WLT-02;Vlaga 04;127;27.8.2017 3:00;33,5;0
WLT-02;Vlaga 05;128;27.8.2017 3:00;22,9;0
WLT-02;Vlaga 06;129;27.8.2017 3:00;25,8;0
WLT-03;Vlaga 07;127;27.8.2017 3:00;31;0
WLT-03;Vlaga 08;128;27.8.2017 3:00;31,3;0
WLT-03;Vlaga 09;129;27.8.2017 3:00;24,1;0
WLT-04;Vlaga 10;127;27.8.2017 3:00;31,9;0
WLT-04;Vlaga 11;128;27.8.2017 3:00;30,5;0
WLT-04;Vlaga 12;129;27.8.2017 3:00;31,5;0
WLT-05;Vlaga 13;127;27.8.2017 3:00;34,4;0
WLT-05;Vlaga 14;128;27.8.2017 3:00;37,9;0
WLT-05;Vlaga 15;129;27.8.2017 3:00;32,7;0
WLT-06;Vlaga 16;127;27.8.2017 3:00;31;0
WLT-06;Vlaga 17;128;27.8.2017 3:00;33,3;0
WLT-06;Vlaga 18;129;27.8.2017 3:00;30,8;0
WLT-01;Vlaga 01;127;27.8.2017 4:00;28,9;0
WLT-01;Vlaga 02;128;27.8.2017 4:00;30;0
WLT-01;Vlaga 03;129;27.8.2017 4:00;31,5;0
WLT-02;Vlaga 04;127;27.8.2017 4:00;33,5;0
WLT-02;Vlaga 05;128;27.8.2017 4:00;22,9;0
WLT-02;Vlaga 06;129;27.8.2017 4:00;25,7;0
WLT-03;Vlaga 07;127;27.8.2017 4:00;31;0
WLT-03;Vlaga 08;128;27.8.2017 4:00;31,3;0
WLT-03;Vlaga 09;129;27.8.2017 4:00;24,1;0
WLT-04;Vlaga 10;127;27.8.2017 4:00;31,9;0
WLT-04;Vlaga 11;128;27.8.2017 4:00;30,6;0
WLT-04;Vlaga 12;129;27.8.2017 4:00;31,5;0
WLT-05;Vlaga 13;127;27.8.2017 4:00;34,4;0
WLT-05;Vlaga 14;128;27.8.2017 4:00;37,9;0
WLT-05;Vlaga 15;129;27.8.2017 4:00;32,8;0
WLT-06;Vlaga 16;127;27.8.2017 4:00;31;0
WLT-06;Vlaga 17;128;27.8.2017 4:00;33,3;0
WLT-06;Vlaga 18;129;27.8.2017 4:00;30,8;0
WLT-01;Vlaga 01;127;27.8.2017 5:00;29;0
WLT-01;Vlaga 02;128;27.8.2017 5:00;30;0
WLT-01;Vlaga 03;129;27.8.2017 5:00;31,5;0
WLT-02;Vlaga 04;127;27.8.2017 5:00;30,4;0
WLT-02;Vlaga 05;128;27.8.2017 5:00;23,1;0
WLT-02;Vlaga 06;129;27.8.2017 5:00;25,9;0
WLT-03;Vlaga 07;127;27.8.2017 5:00;31;0
WLT-03;Vlaga 08;128;27.8.2017 5:00;31,3;0
WLT-03;Vlaga 09;129;27.8.2017 5:00;24,1;0
WLT-04;Vlaga 10;127;27.8.2017 5:00;31,9;0
WLT-04;Vlaga 11;128;27.8.2017 5:00;30,6;0
WLT-04;Vlaga 12;129;27.8.2017 5:00;31,5;0
WLT-05;Vlaga 13;127;27.8.2017 5:00;34,4;0
WLT-05;Vlaga 14;128;27.8.2017 5:00;37,9;0
WLT-05;Vlaga 15;129;27.8.2017 5:00;32,8;0
WLT-06;Vlaga 16;127;27.8.2017 5:00;31;0
WLT-06;Vlaga 17;128;27.8.2017 5:00;33,3;0
WLT-06;Vlaga 18;129;27.8.2017 5:00;30,8;0
WLT-01;Vlaga 01;127;27.8.2017 6:00;29;0
WLT-01;Vlaga 02;128;27.8.2017 6:00;30,1;0
WLT-01;Vlaga 03;129;27.8.2017 6:00;31,5;0
WLT-02;Vlaga 04;127;27.8.2017 6:00;30,5;0
WLT-02;Vlaga 05;128;27.8.2017 6:00;22,9;0
WLT-02;Vlaga 06;129;27.8.2017 6:00;25,9;0
WLT-03;Vlaga 07;127;27.8.2017 6:00;30,8;0
WLT-03;Vlaga 08;128;27.8.2017 6:00;31,3;0
WLT-03;Vlaga 09;129;27.8.2017 6:00;24,1;0
WLT-04;Vlaga 10;127;27.8.2017 6:00;28,8;0
WLT-04;Vlaga 11;128;27.8.2017 6:00;30,6;0
WLT-04;Vlaga 12;129;27.8.2017 6:00;31,5;0
WLT-05;Vlaga 13;127;27.8.2017 6:00;34,5;0
WLT-05;Vlaga 14;128;27.8.2017 6:00;38,1;0
WLT-05;Vlaga 15;129;27.8.2017 6:00;32,8;0
WLT-06;Vlaga 16;127;27.8.2017 6:00;31;0
WLT-06;Vlaga 17;128;27.8.2017 6:00;33,3;0
WLT-06;Vlaga 18;129;27.8.2017 6:00;30,8;0
WLT-01;Vlaga 01;127;27.8.2017 7:00;29,1;0
WLT-01;Vlaga 02;128;27.8.2017 7:00;30,2;0
WLT-01;Vlaga 03;129;27.8.2017 7:00;31,5;0
WLT-02;Vlaga 04;127;27.8.2017 7:00;30,5;0
WLT-02;Vlaga 05;128;27.8.2017 7:00;22,9;0
WLT-02;Vlaga 06;129;27.8.2017 7:00;25,7;0
WLT-03;Vlaga 07;127;27.8.2017 7:00;30,8;0
WLT-03;Vlaga 08;128;27.8.2017 7:00;31,3;0
WLT-03;Vlaga 09;129;27.8.2017 7:00;24,1;0
WLT-04;Vlaga 10;127;27.8.2017 7:00;28,8;0
WLT-04;Vlaga 11;128;27.8.2017 7:00;30,6;0
WLT-04;Vlaga 12;129;27.8.2017 7:00;31,5;0
WLT-05;Vlaga 13;127;27.8.2017 7:00;34,5;0
WLT-05;Vlaga 14;128;27.8.2017 7:00;37,9;0
WLT-05;Vlaga 15;129;27.8.2017 7:00;32,8;0
WLT-06;Vlaga 16;127;27.8.2017 7:00;31;0
WLT-06;Vlaga 17;128;27.8.2017 7:00;33,3;0
WLT-06;Vlaga 18;129;27.8.2017 7:00;30,8;0
WLT-01;Vlaga 01;127;27.8.2017 8:00;29,1;0
WLT-01;Vlaga 02;128;27.8.2017 8:00;30,2;0
WLT-01;Vlaga 03;129;27.8.2017 8:00;31,5;0
WLT-02;Vlaga 04;127;27.8.2017 8:00;30,5;0
WLT-02;Vlaga 05;128;27.8.2017 8:00;22,9;0
WLT-02;Vlaga 06;129;27.8.2017 8:00;25,7;0
WLT-03;Vlaga 07;127;27.8.2017 8:00;30,8;0
WLT-03;Vlaga 08;128;27.8.2017 8:00;34,6;0
WLT-03;Vlaga 09;129;27.8.2017 8:00;24,1;0
WLT-04;Vlaga 10;127;27.8.2017 8:00;28,8;0
WLT-04;Vlaga 11;128;27.8.2017 8:00;30,6;0
WLT-04;Vlaga 12;129;27.8.2017 8:00;31,5;0
WLT-05;Vlaga 13;127;27.8.2017 8:00;34,4;0
WLT-05;Vlaga 14;128;27.8.2017 8:00;37,9;0
WLT-05;Vlaga 15;129;27.8.2017 8:00;32,8;0
WLT-06;Vlaga 16;127;27.8.2017 8:00;31;0
WLT-06;Vlaga 17;128;27.8.2017 8:00;33,3;0
WLT-06;Vlaga 18;129;27.8.2017 8:00;30,8;0
WLT-01;Vlaga 01;127;27.8.2017 9:00;29;0
WLT-01;Vlaga 02;128;27.8.2017 9:00;30,1;0
WLT-01;Vlaga 03;129;27.8.2017 9:00;31,5;0
WLT-02;Vlaga 04;127;27.8.2017 9:00;33,5;0
WLT-02;Vlaga 05;128;27.8.2017 9:00;22,9;0
WLT-02;Vlaga 06;129;27.8.2017 9:00;25,7;0
WLT-03;Vlaga 07;127;27.8.2017 9:00;30,8;0
WLT-03;Vlaga 08;128;27.8.2017 9:00;31,3;0
WLT-03;Vlaga 09;129;27.8.2017 9:00;24;0
WLT-04;Vlaga 10;127;27.8.2017 9:00;31,9;0
WLT-04;Vlaga 11;128;27.8.2017 9:00;30,6;0
WLT-04;Vlaga 12;129;27.8.2017 9:00;31,5;0
WLT-05;Vlaga 13;127;27.8.2017 9:00;34,4;0
WLT-05;Vlaga 14;128;27.8.2017 9:00;37,9;0
WLT-05;Vlaga 15;129;27.8.2017 9:00;32,7;0
WLT-06;Vlaga 16;127;27.8.2017 9:00;30,9;0
WLT-06;Vlaga 17;128;27.8.2017 9:00;33,3;0
WLT-06;Vlaga 18;129;27.8.2017 9:00;30,8;0
WLT-01;Vlaga 01;127;27.8.2017 10:00;28,8;0
WLT-01;Vlaga 02;128;27.8.2017 10:00;29,9;0
WLT-01;Vlaga 03;129;27.8.2017 10:00;31,4;0
WLT-02;Vlaga 04;127;27.8.2017 10:00;33,3;0
WLT-02;Vlaga 05;128;27.8.2017 10:00;22,9;0
WLT-02;Vlaga 06;129;27.8.2017 10:00;25,7;0
WLT-03;Vlaga 07;127;27.8.2017 10:00;30,7;0
WLT-03;Vlaga 08;128;27.8.2017 10:00;31,3;0
WLT-03;Vlaga 09;129;27.8.2017 10:00;1,5;0
WLT-04;Vlaga 10;127;27.8.2017 10:00;31,9;0
WLT-04;Vlaga 11;128;27.8.2017 10:00;30,5;0
WLT-04;Vlaga 12;129;27.8.2017 10:00;31,4;0
WLT-05;Vlaga 13;127;27.8.2017 10:00;34,4;0
WLT-05;Vlaga 14;128;27.8.2017 10:00;37,9;0
WLT-05;Vlaga 15;129;27.8.2017 10:00;32,5;0
WLT-06;Vlaga 16;127;27.8.2017 10:00;30,8;0
WLT-06;Vlaga 17;128;27.8.2017 10:00;33,3;0
WLT-06;Vlaga 18;129;27.8.2017 10:00;30,8;0
WLT-01;Vlaga 01;127;27.8.2017 11:00;31,7;0
WLT-01;Vlaga 02;128;27.8.2017 11:00;29,8;0
WLT-01;Vlaga 03;129;27.8.2017 11:00;28;0
WLT-02;Vlaga 04;127;27.8.2017 11:00;33,3;0
WLT-02;Vlaga 05;128;27.8.2017 11:00;22,9;0
WLT-02;Vlaga 06;129;27.8.2017 11:00;2,9;0
WLT-03;Vlaga 07;127;27.8.2017 11:00;30,5;0
WLT-03;Vlaga 08;128;27.8.2017 11:00;31,2;0
WLT-03;Vlaga 09;129;27.8.2017 11:00;1,3;0
WLT-04;Vlaga 10;127;27.8.2017 11:00;31,7;0
WLT-04;Vlaga 11;128;27.8.2017 11:00;30,4;0
WLT-04;Vlaga 12;129;27.8.2017 11:00;28,1;0
WLT-05;Vlaga 13;127;27.8.2017 11:00;34,3;0
WLT-05;Vlaga 14;128;27.8.2017 11:00;37,8;0
WLT-05;Vlaga 15;129;27.8.2017 11:00;32,5;0
WLT-06;Vlaga 16;127;27.8.2017 11:00;30,7;0
WLT-06;Vlaga 17;128;27.8.2017 11:00;33,1;0
WLT-06;Vlaga 18;129;27.8.2017 11:00;30,8;0
WLT-01;Vlaga 01;127;27.8.2017 12:00;31,7;0
WLT-01;Vlaga 02;128;27.8.2017 12:00;26,5;0
WLT-01;Vlaga 03;129;27.8.2017 12:00;27,8;0
WLT-02;Vlaga 04;127;27.8.2017 12:00;33,1;0
WLT-02;Vlaga 05;128;27.8.2017 12:00;22,5;0
WLT-02;Vlaga 06;129;27.8.2017 12:00;3,1;0
WLT-03;Vlaga 07;127;27.8.2017 12:00;33,5;0
WLT-03;Vlaga 08;128;27.8.2017 12:00;31,1;0
WLT-03;Vlaga 09;129;27.8.2017 12:00;1,1;0
WLT-04;Vlaga 10;127;27.8.2017 12:00;31,6;0
WLT-04;Vlaga 11;128;27.8.2017 12:00;33,5;0
WLT-04;Vlaga 12;129;27.8.2017 12:00;28,1;0
WLT-05;Vlaga 13;127;27.8.2017 12:00;34,2;0
WLT-05;Vlaga 14;128;27.8.2017 12:00;37,8;0
WLT-05;Vlaga 15;129;27.8.2017 12:00;32,3;0
WLT-06;Vlaga 16;127;27.8.2017 12:00;30,6;0
WLT-06;Vlaga 17;128;27.8.2017 12:00;33,1;0
WLT-06;Vlaga 18;129;27.8.2017 12:00;30,8;0
WLT-01;Vlaga 01;127;27.8.2017 13:00;31,5;0
WLT-01;Vlaga 02;128;27.8.2017 13:00;26,3;0
WLT-01;Vlaga 03;129;27.8.2017 13:00;27,6;0
WLT-02;Vlaga 04;127;27.8.2017 13:00;33;0
WLT-02;Vlaga 05;128;27.8.2017 13:00;25,5;0
WLT-02;Vlaga 06;129;27.8.2017 13:00;2,9;0
WLT-03;Vlaga 07;127;27.8.2017 13:00;33,3;0
WLT-03;Vlaga 08;128;27.8.2017 13:00;31;0
WLT-03;Vlaga 09;129;27.8.2017 13:00;23,3;0
WLT-04;Vlaga 10;127;27.8.2017 13:00;31,5;0
WLT-04;Vlaga 11;128;27.8.2017 13:00;33,3;0
WLT-04;Vlaga 12;129;27.8.2017 13:00;28;0
WLT-05;Vlaga 13;127;27.8.2017 13:00;34,1;0
WLT-05;Vlaga 14;128;27.8.2017 13:00;37,8;0
WLT-05;Vlaga 15;129;27.8.2017 13:00;32,3;0
WLT-06;Vlaga 16;127;27.8.2017 13:00;30,6;0
WLT-06;Vlaga 17;128;27.8.2017 13:00;29,7;0
WLT-06;Vlaga 18;129;27.8.2017 13:00;30,7;0
WLT-01;Vlaga 01;127;27.8.2017 14:00;28,1;0
WLT-01;Vlaga 02;128;27.8.2017 14:00;26,1;0
WLT-01;Vlaga 03;129;27.8.2017 14:00;27,4;0
WLT-02;Vlaga 04;127;27.8.2017 14:00;29,6;0
WLT-02;Vlaga 05;128;27.8.2017 14:00;25,3;0
WLT-02;Vlaga 06;129;27.8.2017 14:00;2,7;0
WLT-03;Vlaga 07;127;27.8.2017 14:00;33,2;0
WLT-03;Vlaga 08;128;27.8.2017 14:00;31;0
WLT-03;Vlaga 09;129;27.8.2017 14:00;23,1;0
WLT-04;Vlaga 10;127;27.8.2017 14:00;28,1;0
WLT-04;Vlaga 11;128;27.8.2017 14:00;33,2;0
WLT-04;Vlaga 12;129;27.8.2017 14:00;27,9;0
WLT-05;Vlaga 13;127;27.8.2017 14:00;34;0
